ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
8086,1959,2,2,3590655.0,1,1,11-12-2013,34,4080,0,170,0,0,425,2,2,0,3,7,0,0,0,0,0,0,3,11,0
8825,1962,2,4,4351575.0,1,1,01-04-2013,46,19550,1190,13260,6970,2040,4930,8,9,2,5,8,0,0,0,0,0,0,3,11,0
2930,1978,3,3,5787820.0,0,0,16-12-2013,7,72420,5100,17595,6630,3060,4080,2,2,6,10,5,0,0,0,0,0,0,3,11,0
7108,1965,3,5,4368150.0,1,1,08-09-2012,54,17425,1700,3995,1955,170,4760,6,5,2,5,5,0,0,0,0,0,0,3,11,0
9960,1991,1,3,2283780.0,1,0,30-04-2014,52,0,0,85,680,255,170,1,1,0,2,7,0,0,0,0,0,0,3,11,0
7037,1974,4,2,3152395.0,1,0,11-08-2013,50,16490,4675,11390,1275,0,255,3,4,2,8,6,0,0,0,0,0,0,3,11,0
905,1986,2,1,1856910.0,1,0,22-10-2013,38,595,1445,1530,510,850,2210,4,4,0,3,8,0,0,0,0,0,0,3,11,0
8945,1970,2,1,4601645.0,0,1,16-08-2013,46,14535,0,935,0,85,1700,2,4,1,4,6,0,0,0,0,0,0,3,11,0
6445,1967,2,4,5680125.0,0,0,14-07-2013,73,20655,8585,34425,2465,3400,3400,1,4,5,6,2,0,0,0,0,0,0,3,11,0
2727,1973,2,4,4853500.0,0,0,04-12-2013,19,15385,1785,5865,3315,255,8160,1,3,3,6,3,0,0,0,0,0,0,3,11,0
6404,1969,2,4,5007945.0,1,2,24-03-2013,10,12835,595,7565,0,595,2380,5,4,1,6,5,0,0,0,0,0,0,3,11,0
1968,1971,2,5,3883140.0,1,0,02-12-2013,37,425,85,425,850,0,595,1,1,0,2,7,0,0,0,0,0,0,3,11,0
6534,1974,2,4,4070565.0,1,0,04-01-2014,94,2465,0,2465,0,425,340,1,2,0,3,5,0,0,0,0,0,0,3,11,0
9485,1986,4,2,3903285.0,0,0,10-03-2014,23,8670,765,4165,2040,255,1020,1,2,1,6,4,0,0,0,0,0,0,3,11,0
7053,1966,4,3,6665700.0,0,0,29-06-2013,75,51340,2380,57290,7735,2380,2380,1,3,10,8,1,0,0,0,0,0,0,3,11,0
4654,1992,2,4,6384690.0,0,0,07-11-2013,40,48535,1020,44455,5355,5100,2040,1,3,10,5,2,0,0,0,0,0,0,3,11,0
9308,1954,2,2,5339700.0,0,0,11-05-2013,51,33830,5185,22525,11730,5185,4505,1,3,4,6,1,0,0,0,0,0,0,3,11,0
10505,1960,3,4,6214605.0,0,0,26-12-2013,86,62985,1615,13090,4250,765,2380,1,3,4,7,2,0,0,0,0,0,0,3,11,0
2625,1954,0,3,3621595.0,0,1,17-11-2013,30,13260,2465,4760,2550,2720,3995,2,3,2,7,3,0,0,0,0,0,0,3,11,0
4988,1948,4,2,2929865.0,1,1,04-05-2014,58,1615,510,1700,0,425,1020,3,1,1,4,4,0,0,0,0,0,0,3,11,0
5871,1979,3,4,2074085.0,0,0,31-08-2012,98,6205,2380,18445,850,2040,9775,3,6,1,6,8,0,0,0,0,0,0,3,11,0
10673,1976,4,2,5813745.0,0,1,17-11-2013,6,64600,6800,39610,1445,1105,6800,1,6,9,5,3,0,0,0,0,0,0,3,11,0
5303,1974,4,4,6768720.0,0,0,08-04-2014,42,40035,0,43350,8415,1785,1020,1,6,4,9,2,0,0,0,0,0,0,3,11,0
538,1989,2,3,3919095.0,1,0,10-02-2014,78,2635,765,2295,1360,765,2805,1,1,1,4,3,0,0,0,0,0,0,3,11,0
5692,1989,1,2,2162655.0,1,0,22-12-2012,82,85,340,255,680,765,595,1,1,0,3,8,0,0,0,0,0,0,3,11,0
6383,1971,4,4,2795820.0,1,0,25-05-2014,78,2210,0,1275,170,85,170,2,3,0,3,8,0,0,0,0,0,0,3,11,0
3673,1971,2,3,4695315.0,0,1,14-07-2013,59,31535,1445,20230,1955,2040,9010,3,7,5,11,5,0,0,0,0,0,0,3,11,0
760,1975,4,1,5147090.0,1,0,09-08-2013,8,49980,595,6460,9350,1275,1275,2,8,4,9,6,0,0,0,0,0,0,3,11,0
8957,1952,0,3,5510635.0,1,1,10-06-2013,51,40800,7310,21165,6375,7310,12240,8,6,3,5,6,0,0,0,0,0,0,3,11,0
4128,1962,4,4,4765695.0,0,1,20-07-2013,51,43945,1020,4590,1360,510,10200,2,7,4,7,5,0,0,0,0,0,0,3,11,0
8700,1986,1,3,1267010.0,0,0,22-12-2012,86,595,595,1190,595,1360,1275,3,2,1,3,7,0,0,0,0,0,0,3,11,0
1328,1982,0,2,4924645.0,0,1,16-02-2014,56,22185,3570,12240,4675,4080,11305,3,4,4,9,3,0,0,0,0,0,0,3,11,0
8405,1979,2,1,5803290.0,1,1,30-09-2013,83,11475,2125,4335,1955,2125,3910,2,4,2,5,3,0,0,0,0,0,0,3,11,0
6515,1977,2,4,3380535.0,1,0,06-12-2013,92,510,170,1530,170,680,1190,1,2,0,3,4,0,0,0,0,0,0,3,11,0
2882,1975,0,1,5770905.0,0,1,01-10-2012,31,60435,2380,12070,4165,1530,3995,2,3,2,9,8,0,0,0,0,0,0,3,11,0
7574,1979,4,4,2373370.0,1,0,10-05-2014,80,935,0,1105,170,340,935,1,2,0,3,4,0,0,0,0,0,0,3,11,0
5048,1971,4,3,3635195.0,2,0,11-05-2013,53,1700,510,3655,1615,425,3230,1,3,1,2,8,0,0,0,0,0,0,3,11,0
8146,1976,3,4,3919010.0,1,1,11-05-2014,84,2550,0,680,170,0,1190,1,1,1,2,6,0,0,0,0,0,0,3,11,0
10031,1976,4,2,1438795.0,1,1,10-02-2013,50,1700,170,1955,255,85,340,5,3,0,4,8,0,0,0,0,0,0,3,11,0
2134,1952,2,3,4564500.0,0,1,17-08-2012,94,22355,425,19805,5865,3485,7055,4,5,5,8,5,0,0,0,0,0,0,3,11,0
1523,1973,2,2,5018485.0,1,1,07-05-2014,25,5865,170,1275,170,170,510,2,2,0,4,5,0,0,0,0,0,0,3,11,0
9665,1957,4,1,4610145.0,0,1,27-04-2013,48,22695,255,2550,340,0,4845,4,5,2,5,6,0,0,0,0,0,0,3,11,0
3635,1962,4,3,4470745.0,0,1,07-05-2014,69,41820,0,3145,595,0,3570,3,6,3,8,5,0,0,0,0,0,0,3,11,0
2456,1975,4,2,3419805.0,0,1,14-10-2013,84,6800,340,3910,0,1445,170,5,2,1,5,6,0,0,0,0,0,0,3,11,0
5633,1980,2,2,4265555.0,1,1,25-06-2014,47,8245,1020,7140,1105,850,1275,7,3,1,6,5,0,0,0,0,0,0,3,11,0
7801,1959,2,4,4654005.0,0,1,12-09-2013,87,16745,9095,19295,595,5015,11135,3,5,2,11,4,0,0,0,0,0,0,3,11,0
7011,1973,2,2,2845035.0,1,0,12-10-2012,47,3655,170,2295,0,765,1020,3,3,0,4,7,0,0,0,0,0,0,3,11,0
3933,1980,2,4,3740850.0,1,0,13-10-2012,46,15810,3060,19890,7310,6120,4080,6,10,2,6,9,0,0,0,0,0,0,3,11,0
1734,1968,4,4,3460010.0,2,1,17-01-2013,37,5015,0,935,340,170,425,4,3,0,4,7,0,0,0,0,0,0,3,11,0
6357,1959,0,1,5019420.0,0,1,17-11-2013,29,19550,2975,6375,5355,4845,2635,3,7,1,7,5,0,0,0,0,0,0,3,11,0
10286,1962,2,2,7115775.0,0,0,03-02-2014,2,27030,680,34595,12750,2975,680,1,2,8,13,0,0,0,0,0,0,0,3,11,0
1600,1965,3,2,4841770.0,2,1,11-10-2013,60,24820,255,6545,850,255,2210,7,6,3,5,7,0,0,0,0,0,0,3,11,0
3308,1952,2,2,3034840.0,1,1,03-01-2014,54,2550,765,1020,170,935,2550,3,2,0,4,4,0,0,0,0,0,0,3,11,0
2166,1960,0,5,3976215.0,1,1,12-07-2013,55,1020,85,255,0,0,595,1,0,1,2,4,0,0,0,0,0,0,3,11,0
3955,1965,2,1,413185.0,0,0,22-06-2014,20,170,85,85,85,0,85,0,0,0,0,14,0,0,0,0,0,0,3,11,0
6634,1979,3,1,2844270.0,1,0,07-08-2013,78,1870,255,1530,0,0,935,1,2,0,3,7,0,0,0,0,0,0,3,11,0
3056,1978,2,1,5413905.0,0,1,14-10-2013,63,49895,3655,28645,3570,7395,4590,3,11,6,9,6,0,0,0,0,0,0,3,11,0
6872,1974,4,2,5554920.0,0,1,21-08-2013,43,24140,255,7140,340,595,1955,2,4,2,8,4,0,0,0,0,0,0,3,11,0
8164,1978,4,2,6984450.0,0,0,25-11-2013,13,86955,7905,55335,4165,4675,3145,1,5,6,7,2,0,0,0,0,0,0,3,11,0
453,1956,4,5,3003900.0,1,1,29-06-2014,1,2295,0,1020,0,85,425,2,2,0,3,5,0,0,0,0,0,0,3,11,0
9850,1972,0,2,2115140.0,1,0,29-11-2012,32,255,510,595,0,0,255,1,0,0,3,7,0,0,0,0,0,0,3,11,0
7646,1989,2,3,5478165.0,1,0,18-02-2014,70,18530,5355,23970,11645,2975,5950,4,5,3,12,4,0,0,0,0,0,0,3,11,0
1640,1954,2,1,5489895.0,1,1,22-06-2014,49,5610,0,1360,0,510,1700,2,1,1,4,3,0,0,0,0,0,0,3,11,0
5184,1995,2,3,2960040.0,0,0,26-03-2014,65,340,170,935,170,0,340,1,1,0,2,6,0,0,0,0,0,0,3,11,0
11188,1957,2,4,2217735.0,1,1,25-02-2014,84,1275,850,1615,680,1445,1700,3,2,1,3,5,0,0,0,0,0,0,3,11,0
9097,1956,2,1,3917310.0,0,1,03-11-2013,34,20740,680,2720,595,170,4250,4,3,1,8,4,0,0,0,0,0,0,3,11,0
5527,1987,2,4,1906890.0,1,0,13-02-2013,25,340,1020,935,255,1105,1275,2,2,0,3,8,0,0,0,0,0,0,3,11,0
6374,1954,4,2,3139050.0,0,1,17-05-2013,50,18955,170,2635,0,170,3315,5,5,2,4,8,0,0,0,0,0,0,3,11,0
8952,1953,3,2,5573365.0,0,1,05-11-2012,96,33745,3910,24480,1700,3230,5950,2,6,5,10,3,0,0,0,0,0,0,3,11,0
6119,1963,4,3,3122560.0,1,1,10-05-2013,52,850,0,255,0,0,340,1,1,0,2,6,0,0,0,0,0,0,3,11,0
5723,1976,4,4,4180895.0,0,1,11-01-2014,63,6885,85,2635,170,85,0,1,1,1,5,2,0,0,0,0,0,0,3,11,0
1710,1978,2,3,2564280.0,1,0,07-03-2013,51,13090,1700,5610,0,1020,2295,7,6,1,4,9,0,0,0,0,0,0,3,11,0
1970,1968,3,4,2894505.0,0,1,10-09-2012,14,5355,0,1785,595,0,1020,1,3,0,3,8,0,0,0,0,0,0,3,11,0
5313,1971,3,2,3246660.0,1,1,18-04-2014,20,2550,0,935,0,0,255,3,2,0,4,5,0,0,0,0,0,0,3,11,0
10634,1951,3,2,5050020.0,0,0,19-04-2014,56,7650,5695,14025,2550,3655,935,1,4,2,8,3,0,0,0,0,0,0,3,11,0
8562,1969,2,4,4604025.0,0,0,28-05-2013,72,10795,340,6205,1275,510,935,1,2,1,7,2,0,0,0,0,0,0,3,11,0
3158,1973,2,2,2745500.0,1,0,03-01-2013,1,1105,255,510,510,425,510,1,1,0,3,8,0,0,0,0,0,0,3,11,0
4436,1976,2,3,1715300.0,0,0,20-02-2013,27,1530,3570,2040,1275,1700,1530,1,2,1,4,7,0,0,0,0,0,0,3,11,0
5287,1973,2,2,2971685.0,1,0,19-06-2014,77,3825,170,2210,340,85,85,3,3,1,3,7,0,0,0,0,0,0,3,11,0
2445,1974,4,4,2417400.0,1,0,07-07-2013,87,3230,85,2040,0,0,0,1,2,0,3,8,0,0,0,0,0,0,3,11,0
4550,1966,3,4,2852940.0,0,1,24-06-2014,51,5185,0,255,0,0,595,1,1,1,3,5,0,0,0,0,0,0,3,11,0
4240,1978,2,2,1474325.0,1,0,03-11-2012,79,340,765,1360,1445,0,1020,2,2,1,2,8,0,0,0,0,0,0,3,11,0
8911,1967,4,2,4787200.0,0,1,08-04-2013,11,17085,4505,14620,9860,6545,7055,3,5,4,9,4,0,0,0,0,0,0,3,11,0
3628,1987,1,3,1278230.0,1,0,29-01-2013,93,340,680,935,1615,1020,2210,2,2,1,2,9,0,0,0,0,0,0,3,11,0
10175,1958,4,1,2734705.0,0,1,01-08-2013,0,1530,0,170,0,0,170,1,1,0,3,4,0,0,0,0,0,0,3,11,0
8985,1964,0,4,5806860.0,0,1,04-11-2012,54,68510,6800,13685,10200,935,2805,5,10,7,10,6,0,0,0,0,0,0,3,11,0
9888,1969,2,4,5839075.0,0,0,25-06-2014,3,38930,6885,30260,9010,4250,3400,1,4,4,7,2,0,0,0,0,0,0,3,11,0
5263,1977,0,2,2639760.0,1,0,22-01-2013,99,425,850,1105,255,680,1360,1,1,0,3,8,0,0,0,0,0,0,3,11,0
9503,1980,2,3,2386035.0,0,0,29-08-2012,65,3315,2805,11050,3485,2210,3740,2,5,1,5,8,0,0,0,0,0,0,3,11,0
10613,1958,4,4,3173390.0,1,1,26-02-2014,44,2210,85,1360,170,170,1275,4,3,0,4,4,0,0,0,0,0,0,3,11,0
67,1972,3,3,3945955.0,1,1,18-09-2013,6,5780,0,1360,0,0,680,3,2,0,4,7,0,0,0,0,0,0,3,11,0
5863,1953,2,2,4054755.0,0,1,29-05-2013,95,30515,0,11390,1105,2210,10455,4,6,3,8,5,0,0,0,0,0,0,3,11,0
5985,1965,3,3,2819280.0,0,1,13-10-2012,0,6800,85,3145,0,85,255,3,2,1,4,7,0,0,0,0,0,0,3,11,0
4754,1966,3,2,2854725.0,0,1,25-09-2013,91,2550,935,2805,1105,510,2465,1,2,0,4,4,0,0,0,0,0,0,3,11,0
5731,1983,3,2,2303500.0,1,0,05-04-2013,64,1020,0,1105,170,0,850,1,1,0,3,7,0,0,0,0,0,0,3,11,0
7290,1985,2,3,6000660.0,0,0,05-10-2012,68,29495,3740,45390,1445,0,2210,1,3,5,12,2,0,0,0,0,0,0,3,11,0
3846,1974,2,2,3617345.0,0,1,29-08-2012,98,16320,425,4505,0,425,1275,4,6,1,4,8,0,0,0,0,0,0,3,11,0
8104,1951,4,2,4531520.0,0,0,09-08-2013,32,20485,0,1020,0,0,2125,1,5,1,5,7,0,0,0,0,0,0,3,11,0
4507,1952,2,3,6139380.0,0,0,27-11-2012,87,53635,2380,41735,2550,1190,4760,1,6,7,8,3,0,0,0,0,0,0,3,11,0
10766,1964,4,2,5569710.0,0,1,11-04-2014,22,33745,1615,5865,1020,0,765,1,4,4,8,2,0,0,0,0,0,0,3,11,0
4415,1961,2,2,1433100.0,1,1,12-09-2012,19,850,340,340,255,255,1190,3,1,1,3,7,0,0,0,0,0,0,3,11,0
4817,1956,2,1,1895840.0,0,0,04-08-2012,91,255,170,595,0,340,170,1,1,0,2,8,0,0,0,0,0,0,3,11,0
10536,1971,4,4,2795820.0,1,0,25-05-2014,78,2210,0,1275,170,85,170,2,3,0,3,8,0,0,0,0,0,0,3,11,0
3807,1955,2,4,5093625.0,0,1,30-11-2012,83,40205,1785,14960,1615,1785,4760,3,9,2,9,6,0,0,0,0,0,0,3,11,0
9197,1953,2,2,3376370.0,0,1,24-02-2014,92,2720,0,425,170,0,680,2,2,0,3,5,0,0,0,0,0,0,3,11,0
10832,1958,2,4,3961850.0,0,0,18-07-2013,4,24480,850,2550,340,850,10625,1,6,1,6,6,0,0,0,0,0,0,3,11,0
577,1976,0,4,2287095.0,1,1,20-08-2013,10,765,85,595,0,255,170,2,1,0,3,7,0,0,0,0,0,0,3,11,0
10855,1968,3,3,4251190.0,1,0,22-01-2014,9,19890,1190,6545,1615,850,3570,2,4,1,8,5,0,0,0,0,0,0,3,11,0
3081,1978,4,2,3486190.0,1,0,22-04-2013,65,595,170,510,170,0,255,1,1,0,2,7,0,0,0,0,0,0,3,11,0
3535,1965,2,3,5634990.0,0,0,17-03-2014,68,21335,9180,28390,5525,7820,9945,1,4,3,5,2,0,0,0,0,0,0,3,11,0
9523,1982,2,4,3440715.0,1,0,17-08-2013,95,425,0,680,170,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0
6295,1977,2,2,4609805.0,0,1,04-02-2013,46,55420,680,13430,1785,0,12070,4,11,6,5,8,0,0,0,0,0,0,3,11,0
10914,1970,2,3,2053855.0,1,1,12-10-2013,3,340,85,595,170,85,170,2,1,0,3,4,0,0,0,0,0,0,3,11,0
5577,1983,2,4,3720960.0,1,0,03-05-2014,77,680,0,765,170,85,255,1,1,0,2,6,0,0,0,0,0,0,3,11,0
1833,1974,4,3,3331150.0,1,0,26-04-2014,91,5780,680,1530,1615,680,1020,2,2,1,4,5,0,0,0,0,0,0,3,11,0
4944,1959,2,4,6066195.0,0,0,23-08-2013,24,19295,1955,33065,3570,1785,6375,1,4,5,7,2,0,0,0,0,0,0,3,11,0
9080,1972,4,3,3279130.0,1,1,22-06-2013,2,3230,340,1870,255,255,255,3,3,0,3,8,0,0,0,0,0,0,3,11,0
6466,1965,4,2,4865060.0,1,1,12-03-2014,22,8925,0,765,170,85,340,3,2,1,4,3,0,0,0,0,0,0,3,11,0
9964,1979,2,3,5255125.0,0,1,07-08-2013,56,13770,4250,8500,4675,2550,2295,1,4,2,8,4,0,0,0,0,0,0,3,11,0
4790,1958,2,1,6783255.0,0,1,02-06-2014,54,48790,680,18360,1785,1360,2805,1,4,3,5,1,0,0,0,0,0,0,3,11,0
10245,1986,0,3,6877350.0,0,0,31-10-2012,71,13600,6800,31365,5695,3315,3485,1,3,3,8,1,0,0,0,0,0,0,3,11,0
1109,1982,3,4,2345150.0,1,0,23-04-2013,38,510,0,425,0,0,85,1,1,0,2,7,0,0,0,0,0,0,3,11,0
6001,1979,2,2,4825875.0,0,1,02-01-2013,62,52190,2975,13600,4930,2975,2975,2,5,8,10,5,0,0,0,0,0,0,3,11,0
10552,1979,0,2,4607850.0,0,1,20-05-2013,18,5950,4590,9265,6800,765,3825,2,4,1,7,5,0,0,0,0,0,0,3,11,0
1545,1986,2,2,3273180.0,1,0,02-08-2013,95,10200,1615,17510,2125,1615,4590,6,7,2,5,8,0,0,0,0,0,0,3,11,0
7409,1970,2,4,4520895.0,1,0,26-10-2013,66,17935,170,2550,595,595,850,2,4,1,6,5,0,0,0,0,0,0,3,11,0
4444,1972,2,2,2551955.0,1,0,24-03-2014,28,935,0,1360,595,510,1785,1,2,0,3,8,0,0,0,0,0,0,3,11,0
6271,1952,4,2,4323950.0,0,1,19-06-2014,13,4505,0,680,0,0,170,1,2,0,3,5,0,0,0,0,0,0,3,11,0
10065,1970,0,2,1301775.0,0,0,03-08-2013,27,595,340,1105,1275,680,1445,2,2,0,4,5,0,0,0,0,0,0,3,11,0
246,1965,2,2,5650800.0,1,1,31-05-2014,71,16915,765,4845,1700,1785,510,7,4,1,7,4,0,0,0,0,0,0,3,11,0
375,1954,2,1,6525705.0,0,0,25-02-2013,79,43860,4760,38165,7310,2805,1360,1,2,2,11,1,0,0,0,0,0,0,3,11,0
10022,1973,4,3,4629610.0,1,1,09-02-2014,78,1020,0,340,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0
11010,1984,4,3,1382865.0,1,0,30-08-2013,75,1615,255,1530,255,85,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0
880,1966,1,4,1923890.0,0,0,16-01-2013,47,170,1955,935,680,510,3910,1,2,1,2,8,0,0,0,0,0,0,3,11,0
2320,1978,0,2,3997125.0,0,1,12-09-2013,98,43180,935,5015,1955,425,2465,5,11,1,6,9,0,0,0,0,0,0,3,11,0
850,1968,2,3,5998110.0,0,1,06-10-2013,4,32385,2380,18275,7140,2380,1785,2,6,5,9,3,0,0,0,0,0,0,3,11,0
4713,1979,4,2,2686425.0,1,0,22-11-2012,15,6290,0,3570,170,85,510,2,2,1,4,7,0,0,0,0,0,0,3,11,0
675,1973,3,1,4422890.0,1,1,17-05-2013,67,12410,0,7905,595,1105,6205,5,4,2,5,7,0,0,0,0,0,0,3,11,0
5025,1979,2,3,4124710.0,1,0,24-12-2013,32,1955,1445,1955,3655,1700,765,1,2,1,4,3,0,0,0,0,0,0,3,11,0
2308,1954,2,2,3972390.0,0,1,18-11-2012,40,9350,425,11645,2210,1955,2465,2,6,1,5,7,0,0,0,0,0,0,3,11,0
6749,1966,2,3,7340430.0,1,1,08-08-2012,78,81345,3995,41990,6970,3995,8075,4,5,3,6,8,0,0,0,0,0,0,3,11,0
1010,1977,2,4,3989135.0,2,1,24-04-2014,94,3485,0,1445,255,85,1360,2,1,1,3,3,0,0,0,0,0,0,3,11,0
8977,1985,1,3,1409385.0,0,0,12-01-2013,51,85,255,340,170,255,935,1,0,0,3,4,0,0,0,0,0,0,3,11,0
606,1967,2,3,2204050.0,1,1,10-10-2013,87,510,85,170,170,0,340,1,1,0,2,7,0,0,0,0,0,0,3,11,0
5961,1978,2,2,3628905.0,1,0,07-06-2014,29,680,340,1700,510,255,1360,1,1,0,3,5,0,0,0,0,0,0,3,11,0
7613,1974,0,4,4221865.0,1,0,24-05-2014,97,14110,425,9095,935,680,2465,2,5,1,6,6,0,0,0,0,0,0,3,11,0
10542,1968,4,2,3126130.0,1,1,05-08-2012,63,2465,340,2890,170,340,340,3,3,0,3,9,0,0,0,0,0,0,3,11,0
10617,1989,3,1,933215.0,0,0,22-05-2014,34,680,340,850,170,170,340,2,3,0,3,5,0,0,0,0,0,0,3,11,0
11166,1961,2,2,4222630.0,0,1,02-02-2013,81,19465,425,4760,255,170,1700,2,6,2,4,7,0,0,0,0,0,0,3,11,0
849,1953,3,4,4770965.0,0,1,20-06-2013,65,27200,4080,11305,3315,6120,4080,4,6,2,10,4,0,0,0,0,0,0,3,11,0
523,1989,2,2,3158175.0,1,0,31-01-2013,51,1955,0,2210,595,1275,255,1,2,0,4,5,0,0,0,0,0,0,3,11,0
4066,1978,0,1,1808970.0,1,0,11-05-2014,76,85,425,680,340,680,1700,2,2,1,2,6,0,0,0,0,0,0,3,11,0
8414,1962,4,3,2840615.0,0,1,17-08-2013,76,4760,0,1020,0,0,1530,2,2,0,4,7,0,0,0,0,0,0,3,11,0
819,1945,2,5,5379225.0,0,0,05-11-2013,84,43180,10540,21165,4250,3230,11390,1,6,5,13,3,0,0,0,0,0,0,3,11,0
4961,1974,3,4,1806675.0,1,0,21-01-2014,56,2465,0,2125,170,170,255,4,2,1,4,4,0,0,0,0,0,0,3,11,0
7755,1954,4,2,4908240.0,0,1,12-11-2013,91,29750,255,3315,0,0,1615,2,9,1,4,8,0,0,0,0,0,0,3,11,0
1453,1943,4,5,4888605.0,0,0,06-07-2013,59,62475,3400,15555,4420,1700,2550,2,9,3,13,6,0,0,0,0,0,0,3,11,0
10710,1979,2,2,637500.0,0,1,29-08-2012,61,425,170,255,255,0,425,1,1,0,2,8,0,0,0,0,0,0,3,11,0
2613,1960,3,2,4606745.0,0,1,03-04-2014,16,13770,510,3145,510,1105,1105,2,1,3,6,1,0,0,0,0,0,0,3,11,0
213,1963,4,3,1962735.0,1,1,28-05-2014,98,2975,0,935,0,0,170,4,2,1,3,7,0,0,0,0,0,0,3,11,0
7959,1961,2,2,6749850.0,0,0,29-05-2014,19,55930,6800,41055,10455,1105,1105,1,3,2,5,1,0,0,0,0,0,0,3,11,0
640,1951,2,2,4870840.0,0,1,11-03-2013,61,30260,6800,27965,11730,1445,9010,2,7,6,10,5,0,0,0,0,0,0,3,11,0
4252,1965,2,2,3771875.0,0,1,23-03-2014,73,18105,425,2380,595,595,3485,1,4,1,6,5,0,0,0,0,0,0,3,11,0
6905,1994,2,4,6858225.0,0,0,22-08-2012,55,20485,3825,51340,2890,2210,4590,1,6,4,10,2,0,0,0,0,0,0,3,11,0
5922,1974,4,2,3429240.0,0,1,13-10-2013,48,17850,0,510,0,0,170,2,4,1,5,7,0,0,0,0,0,0,3,11,0
3598,1972,2,2,5330350.0,0,1,23-05-2013,53,37485,2975,7055,595,2465,935,4,4,2,12,4,0,0,0,0,0,0,3,11,0
6116,1968,0,2,4163725.0,0,1,05-07-2013,13,1615,1105,1530,850,595,680,1,1,1,3,3,0,0,0,0,0,0,3,11,0
6263,1968,2,4,3002370.0,1,2,22-08-2012,34,2380,765,3145,1020,595,1105,3,2,0,4,8,0,0,0,0,0,0,3,11,0
3363,1974,0,2,1711050.0,0,0,17-03-2014,99,0,510,255,595,510,1020,1,1,0,3,8,0,0,0,0,0,0,3,11,0
8686,1979,1,4,2016540.0,1,0,08-01-2013,65,425,1955,1275,0,1530,1190,2,2,0,3,8,0,0,0,0,0,0,3,11,0
1604,1960,3,2,4025005.0,0,1,13-11-2013,93,15640,170,1615,680,680,340,3,2,2,6,5,0,0,0,0,0,0,3,11,0
5907,1952,3,2,2842740.0,1,1,03-11-2012,24,680,0,680,0,0,170,1,1,0,2,8,0,0,0,0,0,0,3,11,0
10669,1981,2,2,4622810.0,0,1,17-05-2013,8,23545,1785,5440,5270,1785,2125,2,3,2,10,3,0,0,0,0,0,0,3,11,0
2918,1981,2,1,2423350.0,1,1,13-04-2013,72,3740,425,1615,0,340,1615,3,2,0,4,5,0,0,0,0,0,0,3,11,0
8387,1957,2,2,3666900.0,0,1,05-01-2013,68,11390,680,6460,510,0,935,1,4,1,5,6,0,0,0,0,0,0,3,11,0
3839,1958,1,3,1279760.0,1,1,03-05-2013,76,510,1020,255,1785,510,3400,5,2,2,3,5,0,0,0,0,0,0,3,11,0
9392,1971,2,3,2291090.0,1,0,08-05-2014,17,340,85,935,0,0,85,1,1,0,2,7,0,0,0,0,0,0,3,11,0
2292,1985,2,3,1897795.0,1,0,02-08-2013,94,425,340,680,170,0,425,1,1,0,3,5,0,0,0,0,0,0,3,11,0
10466,1965,2,2,3773405.0,1,1,22-08-2013,86,2040,170,1700,170,170,850,2,1,0,4,4,0,0,0,0,0,0,3,11,0
4088,1962,4,4,2677245.0,0,1,06-12-2012,22,9180,85,2380,1105,85,340,2,3,1,4,8,0,0,0,0,0,0,3,11,0
5231,1974,0,2,3900990.0,0,2,27-02-2014,15,2295,170,595,0,170,1105,1,1,0,3,5,0,0,0,0,0,0,3,11,0
2315,1960,2,1,4964085.0,0,1,20-04-2014,55,850,0,935,1445,2465,2465,1,1,2,2,4,0,0,0,0,0,0,3,11,0
3515,1952,2,3,5296095.0,0,1,17-02-2014,94,7395,1105,2890,850,510,850,1,4,0,4,5,0,0,0,0,0,0,3,11,0
2245,1969,3,2,3709485.0,1,1,22-04-2013,50,4845,170,4335,340,170,1955,3,2,1,4,6,0,0,0,0,0,0,3,11,0
6283,1968,3,1,5426485.0,0,1,21-04-2013,64,53975,1275,8500,1700,595,11135,1,9,3,9,6,0,0,0,0,0,0,3,11,0
2246,1965,0,2,3985735.0,0,1,01-09-2013,91,3655,1020,1955,2465,1275,5185,1,2,1,4,4,0,0,0,0,0,0,3,11,0
5545,1972,4,2,6636375.0,0,0,05-04-2014,72,48620,680,22015,2890,2975,6800,1,3,5,5,1,0,0,0,0,0,0,3,11,0
837,1977,2,2,4658765.0,1,1,11-09-2013,0,5355,510,4845,1105,1105,1870,4,2,1,5,4,0,0,0,0,0,0,3,11,0
3602,1958,3,2,4370020.0,0,1,31-12-2013,42,11900,255,2465,340,425,1190,2,3,2,4,4,0,0,0,0,0,0,3,11,0
2995,1957,3,4,5664060.0,0,0,17-08-2013,64,24735,850,58565,7140,850,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0
